epoch,acc,f_score,loss,precision,recall,val_acc,val_f_score,val_loss,val_precision,val_recall
0,0.5396226421842035,0.5396225825795588,0.6901363827147574,0.5396226421842035,0.5396226421842035,0.6355932354927063,0.6355931758880615,0.6849611401557922,0.6355932354927063,0.6355932354927063
1,0.6707547169811321,0.6707546573764873,0.6679705507350417,0.6707547169811321,0.6707547169811321,0.6694915294647217,0.6694914698600769,0.6487389206886292,0.6694915294647217,0.6694915294647217
2,0.7320754707984205,0.7320754111937757,0.6106030236999943,0.7320754707984205,0.7320754707984205,0.7203390002250671,0.7203389406204224,0.5916340351104736,0.7203390002250671,0.7203390002250671
3,0.7490566044483544,0.7490565448437096,0.5632877154170343,0.7490566044483544,0.7490566044483544,0.7118644118309021,0.7118643522262573,0.5734172463417053,0.7118644118309021,0.7118644118309021
4,0.7716981123078545,0.7716980527032097,0.5398840350924797,0.7716981123078545,0.7716981123078545,0.7203390002250671,0.7203389406204224,0.5784727334976196,0.7203390002250671,0.7203390002250671
5,0.7594339622641509,0.7594339026595062,0.5348815921342598,0.7594339622641509,0.7594339622641509,0.7372881174087524,0.7372880578041077,0.5569109320640564,0.7372881174087524,0.7372881174087524
6,0.7575471702611671,0.7575471086322136,0.5112072060692985,0.7575471702611671,0.7575471702611671,0.7372881174087524,0.7372880578041077,0.5583517551422119,0.7372881174087524,0.7372881174087524
7,0.7754716990129003,0.7754716414325642,0.5012079628008717,0.7754716990129003,0.7754716990129003,0.7372881174087524,0.7372880578041077,0.5560625195503235,0.7372881174087524,0.7372881174087524
8,0.7698113214294865,0.7698112618248417,0.48834012296964535,0.7698113214294865,0.7698113214294865,0.7288135886192322,0.7288135290145874,0.553232729434967,0.7288135886192322,0.7288135886192322
9,0.7905660377358491,0.7905659781312043,0.476061464480634,0.7905660377358491,0.7905660377358491,0.7203390002250671,0.7203389406204224,0.5576130747795105,0.7203390002250671,0.7203390002250671
10,0.792452831088372,0.7924527735080359,0.4749452446991543,0.792452831088372,0.792452831088372,0.7288135886192322,0.7288135290145874,0.5603716969490051,0.7288135886192322,0.7288135886192322
11,0.7915094348619569,0.7915093772816209,0.46945666895722443,0.7915094348619569,0.7915094348619569,0.7203390002250671,0.7203389406204224,0.5592206120491028,0.7203390002250671,0.7203390002250671
12,0.8000000008996927,0.7999999433193566,0.4553012912003499,0.8000000008996927,0.8000000008996927,0.7203390002250671,0.7203389406204224,0.5658312439918518,0.7203390002250671,0.7203390002250671
13,0.8084905664875822,0.8084905048586287,0.44842619029980785,0.8084905664875822,0.8084905664875822,0.7203390002250671,0.7203389406204224,0.5682935118675232,0.7203390002250671,0.7203390002250671
14,0.7999999993252305,0.7999999397205857,0.4399085509327223,0.7999999993252305,0.7999999993252305,0.7203390002250671,0.7203389406204224,0.5691630244255066,0.7203390002250671,0.7203390002250671
15,0.8132075464950418,0.813207486890397,0.4382969214106506,0.8132075464950418,0.8132075464950418,0.7288135886192322,0.7288135290145874,0.5661162734031677,0.7288135886192322,0.7288135886192322
16,0.8160377360739798,0.816037676469335,0.4258040911746475,0.8160377360739798,0.8160377360739798,0.7288135886192322,0.7288135290145874,0.5621545910835266,0.7288135886192322,0.7288135886192322
17,0.8245283025615621,0.8245282429569173,0.4139651969918665,0.8245283025615621,0.8245283025615621,0.7118644118309021,0.7118643522262573,0.5785741209983826,0.7118644118309021,0.7118644118309021
18,0.8339622643758666,0.8339622047712218,0.40010796200554327,0.8339622643758666,0.8339622643758666,0.7203390002250671,0.7203389406204224,0.5717489123344421,0.7203390002250671,0.7203390002250671
19,0.8443396217418166,0.8443395621371719,0.38769144337132294,0.8443396217418166,0.8443396217418166,0.7203390002250671,0.7203389406204224,0.5795516967773438,0.7203390002250671,0.7203390002250671
20,0.8424528292889865,0.8424527696843417,0.37623935634235167,0.8424528292889865,0.8424528292889865,0.7118644118309021,0.7118643522262573,0.5972029566764832,0.7118644118309021,0.7118644118309021
21,0.848113206647477,0.8481131470428322,0.3581394814095407,0.848113206647477,0.848113206647477,0.7033898234367371,0.7033897638320923,0.5961712598800659,0.7033898234367371,0.7033898234367371
22,0.8641509424965337,0.8641508828918889,0.3422696239543411,0.8641509424965337,0.8641509424965337,0.7118644118309021,0.7118643522262573,0.6263319849967957,0.7118644118309021,0.7118644118309021
23,0.8688679236286091,0.8688678640239643,0.32624258005394124,0.8688679236286091,0.8688679236286091,0.7033898234367371,0.7033897638320923,0.6408857703208923,0.7033898234367371,0.7033898234367371
24,0.8811320745720054,0.8811320149673606,0.30272595308861644,0.8811320745720054,0.8811320745720054,0.6864407062530518,0.686440646648407,0.667750895023346,0.6864407062530518,0.6864407062530518
25,0.8915094335124177,0.891509373907773,0.2756585517581904,0.8915094335124177,0.8915094335124177,0.6440678238868713,0.6440677642822266,0.7079055309295654,0.6440678238868713,0.6440678238868713
26,0.8981132066474771,0.8981131470428323,0.2680908201438076,0.8981132066474771,0.8981132066474771,0.6864407062530518,0.686440646648407,0.7123963832855225,0.6864407062530518,0.6864407062530518
27,0.9188679240784555,0.9188678644738107,0.24540051379293765,0.9188679240784555,0.9188679240784555,0.6271186470985413,0.6271185874938965,0.7401249408721924,0.6271186470985413,0.6271186470985413
28,0.9254716976633611,0.9254716380587164,0.22405770257958826,0.9254716976633611,0.9254716976633611,0.6355932354927063,0.6355931758880615,0.7824615240097046,0.6355932354927063,0.6355932354927063
29,0.9358490566037736,0.9358489990234375,0.200415668003964,0.9358490566037736,0.9358490566037736,0.6271186470985413,0.6271185874938965,0.8123301863670349,0.6271186470985413,0.6271186470985413
30,0.9292452830188679,0.9292452254385318,0.19052891177388856,0.9292452830188679,0.9292452830188679,0.6355932354927063,0.6355931758880615,0.8505499958992004,0.6355932354927063,0.6355932354927063
31,0.9433962264150944,0.9433961688347583,0.17513688828022975,0.9433962264150944,0.9433962264150944,0.6355932354927063,0.6355931758880615,0.9042645692825317,0.6355932354927063,0.6355932354927063
32,0.9471698113207547,0.9471697537404187,0.16532524970342527,0.9471698113207547,0.9471698113207547,0.6440678238868713,0.6440677642822266,0.9276809692382812,0.6440678238868713,0.6440678238868713
33,0.9556603773584905,0.9556603197781545,0.14492913317286743,0.9556603773584905,0.9556603773584905,0.6355932354927063,0.6355931758880615,1.022483468055725,0.6355932354927063,0.6355932354927063
34,0.95,0.9499999424196639,0.1362744857680123,0.95,0.95,0.5847457647323608,0.5847457051277161,1.2053194046020508,0.5847457647323608,0.5847457647323608
35,0.95,0.9499999424196639,0.13613937190681133,0.95,0.95,0.6610169410705566,0.6610168814659119,1.1901602745056152,0.6610169410705566,0.6610169410705566
36,0.9537735849056603,0.9537735273253243,0.1221395528260267,0.9537735849056603,0.9537735849056603,0.6101694703102112,0.6101694107055664,1.34726083278656,0.6101694703102112,0.6101694703102112
37,0.9452830188679245,0.9452829612875885,0.13957704624758577,0.9452830188679245,0.9452830188679245,0.6271186470985413,0.6271185874938965,1.165475606918335,0.6271186470985413,0.6271186470985413
