epoch,acc,f_score,loss,precision,recall,val_acc,val_f_score,val_loss,val_precision,val_recall
0,0.6147704586059509,0.6147703990013061,0.6877909088563062,0.6147704586059509,0.6147704586059509,0.7387387156486511,0.7387386560440063,0.6743097305297852,0.7387387156486511,0.7387387156486511
1,0.7275449097037553,0.7275448500991105,0.6591162523347699,0.7275449097037553,0.7275449097037553,0.7477477192878723,0.7477477192878723,0.612634003162384,0.7477477192878723,0.7477477192878723
2,0.7245508953482805,0.7245508357436358,0.6005376053903393,0.7245508953482805,0.7245508953482805,0.7387387156486511,0.7387386560440063,0.5856332778930664,0.7387387156486511,0.7387387156486511
3,0.7255489025525228,0.725548842947878,0.5863095759869573,0.7255489025525228,0.7255489025525228,0.7387387156486511,0.7387386560440063,0.5576513409614563,0.7387387156486511,0.7387387156486511
4,0.7265469080911663,0.7265468547920029,0.5838037944601443,0.7265469080911663,0.7265469080911663,0.7477477192878723,0.7477477192878723,0.554356038570404,0.7477477192878723,0.7477477192878723
5,0.7265469065445388,0.726546846939894,0.5743804794109748,0.7265469065445388,0.7265469065445388,0.7567567825317383,0.7567567229270935,0.536735475063324,0.7567567825317383,0.7567567825317383
6,0.7275449105365548,0.72754485093191,0.5678834632009327,0.7275449105365548,0.7275449105365548,0.7567567825317383,0.7567567229270935,0.531014084815979,0.7567567825317383,0.7567567825317383
7,0.7335329368680775,0.7335328772634327,0.5514917301084705,0.7335329368680775,0.7335329368680775,0.7477477192878723,0.7477477192878723,0.5279694199562073,0.7477477192878723,0.7477477192878723
8,0.7295409209000137,0.7295408612953689,0.5557911884998847,0.7295409209000137,0.7295409209000137,0.7477477192878723,0.7477477192878723,0.5211171507835388,0.7477477192878723,0.7477477192878723
9,0.7415169664247783,0.7415169068201335,0.5474840290770083,0.7415169664247783,0.7415169664247783,0.7477477192878723,0.7477477192878723,0.5171893239021301,0.7477477192878723,0.7477477192878723
10,0.7285429145285707,0.7285428549239259,0.5526473668521036,0.7285429145285707,0.7285429145285707,0.7477477192878723,0.7477477192878723,0.5133945941925049,0.7477477192878723,0.7477477192878723
11,0.7355289433054819,0.7355288837008371,0.5421683266015348,0.7355289433054819,0.7355289433054819,0.7567567825317383,0.7567567229270935,0.5072488784790039,0.7567567825317383,0.7567567825317383
12,0.7325349328760615,0.7325348732714168,0.5452809194604794,0.7325349328760615,0.7325349328760615,0.7477477192878723,0.7477477192878723,0.504580557346344,0.7477477192878723,0.7477477192878723
13,0.7375249489100869,0.7375248893054421,0.5395870651313645,0.7375249489100869,0.7375249489100869,0.7567567825317383,0.7567567229270935,0.5024287104606628,0.7567567825317383,0.7567567825317383
14,0.7475049872836191,0.7475049276789744,0.5287714473263708,0.7475049872836191,0.7475049872836191,0.7567567825317383,0.7567567229270935,0.4986804723739624,0.7567567825317383,0.7567567825317383
15,0.7365269464646985,0.7365268868600537,0.5310772595529308,0.7365269464646985,0.7365269464646985,0.7477477192878723,0.7477477192878723,0.49813753366470337,0.7477477192878723,0.7477477192878723
16,0.7435129736949821,0.7435129140903374,0.5248861921999507,0.7435129736949821,0.7435129736949821,0.7657657861709595,0.7657657265663147,0.49385011196136475,0.7657657861709595,0.7657657861709595
17,0.7574850311298332,0.7574849715251885,0.5256754691729288,0.7574850311298332,0.7574850311298332,0.7567567825317383,0.7567567229270935,0.4947046637535095,0.7567567825317383,0.7567567825317383
18,0.749500995267651,0.7495009356630062,0.516673151366487,0.749500995267651,0.749500995267651,0.7657657861709595,0.7657657265663147,0.49183541536331177,0.7657657861709595,0.7657657861709595
19,0.7604790407264542,0.7604789811218094,0.5098528362319855,0.7604790407264542,0.7604790407264542,0.7567567825317383,0.7567567229270935,0.49049240350723267,0.7567567825317383,0.7567567825317383
20,0.7564870239255909,0.7564869643209461,0.508502794834906,0.7564870239255909,0.7564870239255909,0.7567567825317383,0.7567567229270935,0.49634993076324463,0.7567567825317383,0.7567567825317383
21,0.7594810391138652,0.7594809795092204,0.5051183880208258,0.7594810391138652,0.7594810391138652,0.7657657861709595,0.7657657265663147,0.4935109615325928,0.7657657861709595,0.7657657861709595
22,0.7744510998269041,0.7744510402222593,0.4928501795033019,0.7744510998269041,0.7744510998269041,0.7747747898101807,0.7747747302055359,0.48920774459838867,0.7747747898101807,0.7747747898101807
23,0.7704590830260408,0.770459023421396,0.4779076236569715,0.7704590830260408,0.7704590830260408,0.7747747898101807,0.7747747302055359,0.49570232629776,0.7747747898101807,0.7747747898101807
24,0.7624750471638586,0.7624749875592138,0.4769179775210436,0.7624750471638586,0.7624750471638586,0.7657657861709595,0.7657657265663147,0.48964571952819824,0.7657657861709595,0.7657657861709595
25,0.7764471061453372,0.7764470465406924,0.4671291942130068,0.7764471061453372,0.7764471061453372,0.7747747898101807,0.7747747302055359,0.4994179308414459,0.7747747898101807,0.7747747898101807
26,0.7804391198529455,0.780439066553782,0.46982695647104533,0.7804391198529455,0.7804391198529455,0.7567567825317383,0.7567567229270935,0.4984699487686157,0.7567567825317383,0.7567567825317383
27,0.79341317412858,0.7934131145239353,0.45059886669922256,0.79341317412858,0.79341317412858,0.7477477192878723,0.7477477192878723,0.4959523677825928,0.7477477192878723,0.7477477192878723
