epoch,acc,f_score,loss,precision,recall,val_acc,val_f_score,val_loss,val_precision,val_recall
0,0.3614814819229974,0.0,1.0982969596650864,0.0,0.0,0.42666666905085243,0.0,1.09714164574941,0.0,0.0
1,0.40296296331617565,0.0,1.096599593868962,0.0,0.0,0.4133333353201548,0.0,1.094592563311259,0.0,0.0
2,0.3955555559087683,0.0,1.0943320477450336,0.0,0.0,0.4266666686534882,0.0,1.0899320395787557,0.0,0.0
3,0.4222222222663738,0.0,1.089491670396593,0.0,0.0,0.42000000198682147,0.0,1.080932879447937,0.0,0.0
4,0.41259259312241164,0.001447554076159442,1.0852378193537395,0.0316049392135055,0.0007407407407407407,0.459999996026357,0.0,1.0717689593633015,0.0,0.0
5,0.4355555556438587,0.0,1.0790214187127571,0.0,0.0,0.43333333571751914,0.0,1.0676766236623128,0.0,0.0
6,0.43555555590876827,0.0029173785668832283,1.0738073944162438,0.09481481481481481,0.0014814814814814814,0.4933333317438761,0.0,1.060347269376119,0.0,0.0
7,0.4429629632278725,0.01820694010566782,1.0670737485532407,0.22232804475007234,0.009629629690338063,0.4933333317438761,0.0,1.0549472999572753,0.0,0.0
8,0.4570370371253402,0.027043907035280156,1.0657886263176246,0.37719224717881944,0.014074074082352497,0.4999999984105428,0.0,1.0541219727198283,0.0,0.0
9,0.46296296300711454,0.032377393885895056,1.0577886023344818,0.553597878350152,0.017037037097745473,0.5066666698455811,0.0,1.0487922930717468,0.0,0.0
10,0.4548148149472696,0.0705128362554091,1.0566139927616827,0.4924160823115596,0.03851851852679694,0.5000000007947286,0.01322997252146403,1.0440496102968853,0.853333231608073,0.006666666666666667
11,0.46370370379200687,0.09740096755601742,1.0480792351122257,0.5101503471091942,0.0540740740823525,0.5066666698455811,0.026256407101949056,1.044415472348531,0.8533333333333334,0.013333333333333334
12,0.46370370388031007,0.1571261801984575,1.0452754416289154,0.5947929309915613,0.09111111118837639,0.5000000007947286,0.06228709538777669,1.0443483193715413,0.4740740966796875,0.03333333333333333
13,0.46074074074074073,0.13306353002786636,1.0494508238191957,0.47924690109712104,0.07777777783848622,0.5066666698455811,0.08642267554998398,1.0517396680514017,0.6121212085088094,0.046666666865348816
14,0.46740740753986215,0.08926038698465735,1.051043092586376,0.5373820806432653,0.05037037037450958,0.5066666698455811,0.03820894559224446,1.044032591978709,0.4266666666666667,0.02
15,0.47629629642875104,0.15120629025830162,1.0353576061460708,0.5815371351330368,0.08740740742396426,0.4933333341280619,0.09416090647379557,1.0365144117673237,0.4015686289469401,0.05333333333333334
16,0.4792592592592593,0.21538270272590496,1.0318302058290552,0.5875941254474498,0.13259259262570627,0.5066666698455811,0.09351596832275391,1.0343313058217367,0.3792592620849609,0.05333333333333334
17,0.4800000000883032,0.21159311691919963,1.0311104725025317,0.58169412445139,0.13111111123252797,0.4933333365122477,0.09287980397542318,1.0345298012097677,0.35929824829101564,0.05333333333333334
